id,name,workflow_id,head_branch,head_sha,status,conclusion,run_number,run_attempt,created_at,updated_at,html_url
32347334142,CAMI III Toy read mapping metadata inspection,337887362,cami3-lantern-20260819,293d3bad3be56bacb360a5480c718042476fbfb8,completed,success,49,1,2026-08-20T08:08:22Z,2026-08-20T09:09:33Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32347334142
32347334124,CAMI III LANTERN Toy pair deterministic downsample v1,337931783,cami3-lantern-20260819,293d3bad3be56bacb360a5480c718042476fbfb8,completed,success,38,1,2026-08-20T08:08:22Z,2026-08-20T09:48:23Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32347334124
32347334122,CAMI III LANTERN Toy FASTQ header inspection,337852852,cami3-lantern-20260819,293d3bad3be56bacb360a5480c718042476fbfb8,completed,success,71,1,2026-08-20T08:08:22Z,2026-08-20T09:06:32Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32347334122
32347334101,CAMI III LANTERN Toy gold metadata inspection,337861116,cami3-lantern-20260819,293d3bad3be56bacb360a5480c718042476fbfb8,completed,success,68,1,2026-08-20T08:08:22Z,2026-08-20T09:17:49Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32347334101
32347334086,CAMI III LANTERN v5 precision-filter holdout 14-15,338354763,cami3-lantern-20260819,293d3bad3be56bacb360a5480c718042476fbfb8,completed,failure,5,2,2026-08-20T08:08:22Z,2026-08-20T12:29:31Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32347334086
32347334081,CAMI III LANTERN public asset probe,337843823,cami3-lantern-20260819,293d3bad3be56bacb360a5480c718042476fbfb8,completed,success,73,1,2026-08-20T08:08:22Z,2026-08-20T09:36:06Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32347334081
32347334079,CAMI III Toy source archive metadata check,337887140,cami3-lantern-20260819,293d3bad3be56bacb360a5480c718042476fbfb8,completed,success,50,1,2026-08-20T08:08:22Z,2026-08-20T08:25:11Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32347334079
32347334075,CAMI III LANTERN Toy coverage metadata inspection,337855382,cami3-lantern-20260819,293d3bad3be56bacb360a5480c718042476fbfb8,completed,success,70,1,2026-08-20T08:08:22Z,2026-08-20T09:04:13Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32347334075
32347334057,CAMI III LANTERN Toy source archive inspection,337930482,cami3-lantern-20260819,293d3bad3be56bacb360a5480c718042476fbfb8,completed,success,39,1,2026-08-20T08:08:22Z,2026-08-20T08:39:26Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32347334057
32347334050,CAMI III LANTERN v4 corrected untouched holdout 14-15,338325666,cami3-lantern-20260819,293d3bad3be56bacb360a5480c718042476fbfb8,completed,failure,11,1,2026-08-20T08:08:22Z,2026-08-20T12:56:45Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32347334050
32347334005,CAMI III LANTERN metaMDBG holdout 14-15 baseline,338346025,cami3-lantern-20260819,293d3bad3be56bacb360a5480c718042476fbfb8,completed,failure,9,2,2026-08-20T08:08:22Z,2026-08-20T12:32:36Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32347334005
32347333977,Repair and dispatch CAMI III LANTERN v4,338251711,cami3-lantern-20260819,293d3bad3be56bacb360a5480c718042476fbfb8,completed,success,19,1,2026-08-20T08:08:22Z,2026-08-20T09:11:16Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32347333977
32347333969,CAMI III LANTERN resume frozen Toy gold evaluation,338204400,cami3-lantern-20260819,293d3bad3be56bacb360a5480c718042476fbfb8,completed,success,31,1,2026-08-20T08:08:22Z,2026-08-20T09:10:33Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32347333969
32347333903,CAMI III LANTERN failed benchmark compact audit,338201758,cami3-lantern-20260819,293d3bad3be56bacb360a5480c718042476fbfb8,completed,success,32,1,2026-08-20T08:08:22Z,2026-08-20T08:49:04Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32347333903
32347333891,CAMI III LANTERN domain-specific SPAdes development,338409898,cami3-lantern-20260819,293d3bad3be56bacb360a5480c718042476fbfb8,completed,success,4,1,2026-08-20T08:08:22Z,2026-08-20T10:30:32Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32347333891
32347333877,Repair LANTERN v4 holdout input lifetime and dispatch validation,338414425,cami3-lantern-20260819,293d3bad3be56bacb360a5480c718042476fbfb8,completed,failure,3,2,2026-08-20T08:08:22Z,2026-08-20T11:52:26Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32347333877
32347333862,CAMI III LANTERN high-depth metaMDBG development,338350056,cami3-lantern-20260819,293d3bad3be56bacb360a5480c718042476fbfb8,completed,success,9,1,2026-08-20T08:08:22Z,2026-08-20T10:03:27Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32347333862
32347333860,CAMI III LANTERN metaMDBG long-read development benchmark,338343933,cami3-lantern-20260819,293d3bad3be56bacb360a5480c718042476fbfb8,completed,failure,10,2,2026-08-20T08:08:22Z,2026-08-20T13:19:36Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32347333860
32347333818,CAMI III LANTERN Toy archive inspection,337845869,cami3-lantern-20260819,293d3bad3be56bacb360a5480c718042476fbfb8,completed,success,72,1,2026-08-20T08:08:22Z,2026-08-20T09:17:27Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32347333818
32347333817,CAMI III LANTERN synthetic integration tests,337886061,cami3-lantern-20260819,293d3bad3be56bacb360a5480c718042476fbfb8,completed,success,51,1,2026-08-20T08:08:22Z,2026-08-20T08:55:47Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32347333817
32346290517,Observe LANTERN single-timepoint source benchmark,338424682,lantern-expanded-sources-20260820,92d89f1d4d6164e4345a1ec4dae6685b034949ed,completed,success,1,1,2026-08-20T07:55:38Z,2026-08-20T09:41:29Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32346290517
32346252884,LANTERN single-timepoint short and hybrid source benchmark,338424403,lantern-expanded-sources-20260820,2b312310ec43b383bcd824bb94131990acd9653f,completed,success,1,1,2026-08-20T07:55:08Z,2026-08-20T09:40:49Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32346252884
32345925301,Observe isolated LANTERN v4-v5 resume,338421781,lantern-v4v5-resume-20260820,97bd0644b02a4a46ec40fda76ab74b918012c48a,completed,success,1,1,2026-08-20T07:51:04Z,2026-08-20T08:26:29Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32345925301
32345759193,LANTERN v4-v5 frozen holdout resume 14-15,338420634,lantern-v4v5-resume-20260820,b5749d7e3e570a49281fcba745e5e8eabfa4fad7,completed,failure,1,1,2026-08-20T07:48:59Z,2026-08-20T08:25:39Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32345759193
32345690040,CAMI III LANTERN v6 frozen extension holdout 14-15,338420111,lantern-v6-extension-holdout-14-15-20260820,5f3fcbd9f5f528a34d29732b1373c30e0c534ed4,completed,failure,1,1,2026-08-20T07:48:06Z,2026-08-20T08:13:56Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32345690040
32341562427,LANTERN isolated v4 holdout 14-15 finalizer,338377833,lantern-isolated-finalize-20260820,ee60d6aef0d7d78dca765f4a3e446c969554d4da,completed,failure,5,1,2026-08-20T06:54:09Z,2026-08-20T07:27:15Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32341562427
32341088060,LANTERN isolated metaMDBG holdout 14-15 pair,338385154,lantern-metamdbg-holdout-isolated-20260820,4c161e6ff009113de799e496a33cd82f50b8c316,completed,failure,1,1,2026-08-20T06:47:37Z,2026-08-20T07:01:11Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32341088060
32340903655,LANTERN isolated high-depth metaMDBG development,338350056,lantern-metamdbg-isolated-20260820,84f3a48d473d23db2c80dc3b3d8ae31ef0d08787,completed,success,5,1,2026-08-20T06:45:05Z,2026-08-20T08:05:45Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32340903655
32338439070,CAMI III LANTERN isolated v4 holdout 14-15,338365389,lantern-v4-holdout-isolated-20260820,d32b3b63f47495712a6a4166433df7772da1a784,completed,failure,1,1,2026-08-20T06:09:52Z,2026-08-20T07:00:08Z,https://github.com/ByungwoongYoo/ntg-optn-tbk1-tkm-triage/actions/runs/32338439070
